,Start Latitude,Start Longitude,Number Out,Number In
1062,40.69146,-73.92146,5064,11736
1063,40.69296,-73.91605,4191,10595
1064,40.69467,-73.90663,4209,9250
1065,40.68929,-73.90951,2508,6210
1066,40.69081,-73.90448,3235,7336
1067,40.68458,-73.90925,2335,5260
1068,40.68565,-73.91564,6919,15207
1069,40.69047,-73.923511,9793,23268
1070,40.68822,-73.91966,7974,18322
1071,40.6882,-73.90798,2686,5955
1072,40.68652,-73.91321,2891,6438
1073,40.693,-73.90824,3436,8073
1074,40.69122,-73.91693,2267,6843
1075,40.69385,-73.90974,3585,7884
1076,40.69055,-73.91181,4469,10005
1077,40.68858,-73.91227,2471,5453
1078,40.68906,-73.90506,3018,7218
1079,40.761573,-73.972628,18473,44771
1080,40.714211,-73.981095,46153,96182
1081,40.68281,-73.90623,1777,3937
1082,40.68319988172761,-73.91166642308235,6606,14821
1083,40.6786,-73.90369,4560,9736
1084,40.68139,-73.90756,2085,4477
1085,40.69517,-73.90311,4323,10410
1086,40.70577,-73.91292,2163,6014
1087,40.70157340873792,-73.90876293182373,1958,3270
1088,40.69812,-73.90271,1510,3016
1089,40.75473,-73.93367,7564,14826
1090,40.69922,-73.89795,4998,11079
1091,40.72084,-73.94844,6101,13937
1092,40.70461,-73.91054,3048,5665
1093,40.763954,-73.9646,21094,45843
1094,40.70068,-73.90742,2840,6054
1095,40.72226,-73.93889,5654,14855
1096,40.6988,-73.9007,996,2056
1097,40.70553,-73.9096,2119,4934
1098,40.70413,-73.90737,2412,5638
1099,40.70183,-73.90625,2827,6023
1100,40.67945,-73.90474,1177,2375
1101,40.7098,-73.91727,1911,5373
1102,40.68663,-73.9168,5742,12315
1103,40.70463,-74.01507,2156,2273
1104,40.70998,-73.91116,2540,6791
1105,40.71246,-73.91873,3223,7585
1106,40.6972,-73.90674,1833,4949
1107,40.68989,-73.91458,3735,8956
1108,40.72795,-73.95414,9251,19938
1109,40.70555,-73.90245,4108,8980
1110,40.70793,-73.91092,2374,5327
1111,40.70112,-73.93039,4488,10213
1112,40.735918,-74.000939,24180,56441
1113,40.758397,-73.98255,18256,47569
1114,40.725864,-73.986389,44883,50764
1115,40.70863,-73.91497,2046,5085
1116,40.70694,-73.90632,2009,5077
1117,40.68,-73.995,1,0
1118,40.698,-73.992,1,1
1119,40.752,-73.995,5,5
1120,40.755,-74.001,1,1
1121,40.77,-73.989,2,2
1122,40.75492,-73.98455,35356,95642
1123,40.734,-74.007,3,3
1124,40.743,-74.004,1,1
1125,40.737,-73.989,3,4
1126,40.731,-73.983,1,1
1127,40.734,-73.986,4,4
1128,40.722,-73.995,2,2
1129,40.726378,-74.000472,27197,60456
1130,40.764,-73.983,5,3
1131,40.752,-73.989,3,3
1132,40.767,-73.989,1,1
1133,40.752,-73.977,4,4
1134,40.743,-73.977,2,2
1135,40.749,-73.977,2,2
1136,40.69969,-73.9022,1938,4009
1137,40.709697,-73.907856,2598,6061
1138,40.737,-73.977,6,6
1139,40.734,-73.977,1,1
1140,40.716,-73.992,1,1
1141,40.71,-74.007,1,1
1142,40.74,-73.986,2,2
1143,40.755,-73.989,3,3
1144,40.761,-73.989,2,2
1145,40.764,-73.998,2,2
1146,40.749,-73.989,1,1
1147,40.70408,-73.90408,3205,7550
1148,40.758,-73.998,4,4
1149,40.761,-73.998,2,2
1150,40.716,-74.016,2,2
1151,40.713,-74.01,2,2
1152,40.746,-73.998,7,8
1153,40.746,-73.986,1,1
1154,40.749,-73.983,2,2
1155,40.758,-73.977,2,2
1156,40.728,-73.995,2,2
1157,40.737,-74.007,2,2
1158,40.731,-73.992,2,2
1159,40.731,-73.98,2,3
1160,40.722,-73.986,3,3
1161,40.719,-73.989,1,1
1162,40.761,-73.968,4,4
1163,40.767,-73.977,3,3
1164,40.8,-73.956,1,1
1165,40.764,-73.974,1,1
1166,40.791,-73.953,3,3
1167,40.797,-73.971,2,2
1168,40.683426,-73.984275,8825,18770
1169,40.803,-73.956,5,5
1170,40.776,-73.983,2,2
1171,40.782,-73.95,3,3
1172,40.761,-73.962,1,1
1173,40.728,-73.953,2,2
1174,40.716,-73.935,1,1
1175,40.704,-73.926,2,2
1176,40.695,-73.95,1,1
1177,40.692,-73.944,1,1
1178,40.692,-73.95,1,1
1179,40.692,-73.992,4,4
1180,40.749,-73.992,2,2
1181,40.755,-73.992,1,1
1182,40.764,-73.971,1,1
1183,40.743,-73.998,2,2
1184,40.74,-73.998,1,1
1185,40.791,-73.965,1,0
1186,40.7903,-73.9597,3,3
1187,40.791,-73.968,2,2
1188,40.8,-73.962,1,1
1189,40.761,-73.98,2,2
1190,40.782,-73.986,1,1
1191,40.732647,-73.99011,35816,88522
1192,40.788,-73.953,2,2
1193,40.809,-73.959,1,1
1194,40.746,-74.007,2,2
1195,40.714193,-73.996732,24157,57662
1196,40.719383,-73.991479,19122,44612
1197,40.755,-73.974,2,2
1198,40.743,-73.98,1,1
1199,40.749,-73.986,2,2
1200,40.761,-73.995,2,2
1201,40.743,-73.983,2,3
1202,40.737,-73.983,1,0
1203,40.737,-73.992,1,1
1204,40.734,-73.992,2,2
1205,40.692,-73.983,1,1
1206,40.701,-73.932,1,1
1207,40.719,-74.001,2,2
1208,40.71,-73.95,1,207
1209,40.716,-73.962,1,1
1210,40.716,-73.959,1,1
1211,40.731,-73.953,3,3
1212,40.727243,-73.976831,7734,30649
1213,40.743,-73.95,1,1
1214,40.743,-73.956,1,1
1215,40.746,-73.944,1,1
1216,40.746,-73.95,2,2
1217,40.746,-73.959,1,1
1218,40.69178,-73.97877,5558,12141
1219,40.708485,-74.002751,25377,48546
1220,40.719,-73.959,3,3
1221,40.722,-73.953,1,1
1222,40.746,-73.935,1,1
1223,40.72387,-73.975767,20746,24674
1224,40.725,-73.947,3,3
1225,40.725,-73.95,2,2
1226,40.722,-73.944,1,1
1227,40.719,-73.956,1,1
1228,40.72170005235607,-74.00238141417502,25030,65830
1229,40.699569,-73.979827,11180,26925
1230,40.743,-73.953,3,3
1231,40.737,-73.953,1,1
1232,40.716,-73.944,1,1
1233,40.725,-73.944,2,2
1234,40.783786,-73.981687,12414,26654
1235,40.698,-73.971,2,2
1236,40.692,-73.98,1,1
1237,40.698,-73.974,1,1
1238,40.689,-73.989,1,1
1239,40.686,-73.977,3,3
1240,40.677,-73.965,1,1
1241,40.68,-73.968,1,1
1242,40.689,-73.959,2,2
1243,40.695,-73.989,1,1
1244,40.731,-73.947,1,1
1245,40.722,-73.956,1,1
1246,40.71,-73.962,1,1
1247,40.713,-73.962,1,1
1248,40.707,-73.947,1,1
1249,40.713,-73.95,1,1
1250,40.7611488,-73.9170071,11582,24498
1251,40.686,-73.983,2,2
1252,40.689,-73.986,1,1
1253,40.704,-73.989,1,1
1254,40.695,-73.992,2,2
1255,40.689,-73.992,2,2
1256,40.698,-73.986,1,1
1257,40.701,-73.971,1,1
1258,40.674,-73.974,2,2
1259,40.677,-73.974,1,1
1260,40.674,-73.962,2,2
1261,40.665,-73.977,1,1
1262,40.695,-73.962,4,4
1263,40.752474,-73.939991,6835,16322
1264,40.719,-74.007,4,3
1265,40.692,-73.986,1,1
1266,40.677,-73.956,1,1
1267,40.671,-73.959,1,1
1268,40.662,-73.98,1,1
1269,40.734,-73.995,2,2
1270,40.731,-73.995,1,1
1271,40.746,-74.001,1,1
1272,40.761,-73.983,1,1
1273,40.773,-73.983,2,2
1274,40.773,-73.95,2,2
1275,40.779,-73.947,1,1
1276,40.779,-73.953,4,4
1277,40.77,-73.953,2,2
1278,40.743,-73.974,3,3
1279,40.761,-73.992,1,1
1280,40.779,-73.98,1,1
1281,40.74,-73.974,1,1
1282,40.749,-73.974,1,1
1283,40.74,-73.983,2,1
1284,40.77,-73.983,3,3
1285,40.779,-73.977,1,1
1286,40.767,-73.953,1,1
1287,40.755,-73.98,2,2
1288,40.758,-73.995,1,1
1289,40.767,-73.986,1,1
1290,40.755,-73.986,1,1
1291,40.761,-73.986,2,2
1292,40.776,-73.986,1,1
1293,40.773,-73.956,1,1
1294,40.794,-73.962,2,2
1295,40.794,-73.974,1,1
1296,40.752694,-74.002353,44433,123663
1297,40.8,-73.95,1,190
1298,40.776,-73.944,1,1
1299,40.749,-74.004,1,1
1300,40.806,-73.962,1,0
1301,40.767,-73.98,1,1
1302,40.77,-73.965,1,1
1303,40.725,-74.004,1,1
1304,40.719,-74.01,1,1
1305,40.716,-74.01,1,1
1306,40.713,-73.998,1,1
1307,40.713,-73.98,1,1
1308,40.71,-74.01,1,852
1309,40.731,-73.959,1,1
1310,40.737,-73.959,1,1
1311,40.728,-73.959,1,1
1312,40.71,-74.001,1,1
1313,40.716,-73.995,1,1
1314,40.704,-74.013,1,1
1315,40.713,-73.992,1,1
1316,40.734,-73.989,1,1
1317,40.752,-73.974,1,1
1318,40.761,-74.004,3,3
1319,40.719,-74.013,1,1
1320,40.752,-74.004,1,1
1321,40.767,-73.995,1,1
1322,40.728,-73.998,1,1
1323,40.767,-73.992,1,1
1324,40.701,-74.013,1,1
1325,40.728,-74.01,1,1
1326,40.722,-73.998,1,1
1327,40.674,-73.953,1,1
1328,40.668,-73.974,2,2
1329,40.68,-73.98,1,234
1330,40.668,-73.989,1,1
1331,40.689,-74.001,1,1
1332,40.707,-73.941,1,1
1333,40.70437,-74.00637,27917,45460
1334,40.707,-73.968,1,1
1335,40.677,-73.968,1,1
1336,40.686,-73.974,1,1
1337,40.722,-73.98,2,2
1338,40.716,-73.989,2,2
1339,40.719,-73.995,2,2
1340,40.722,-73.977,1,1
1341,40.722,-73.983,1,1
1342,40.74,-74.004,3,3
1343,40.779,-73.989,1,1
1344,40.806,-73.965,1,1
1345,40.767,-73.965,1,1
1346,40.767,-73.971,1,1
1347,40.782,-73.953,1,1
1348,40.779,-73.959,1,1
1349,40.776,-73.965,2,2
1350,40.785,-73.971,1,1
1351,40.764,-73.989,1,1
1352,40.743,-74.001,1,1
1353,40.707,-74.016,1,1
1354,40.8428422,-73.9421253,24423,26972
1355,40.743,-74.007,1,2
1356,40.815,-73.959,1,1
1357,40.758,-73.962,1,1
1358,40.782,-73.959,1,1
1359,40.773,-73.962,1,1
1360,40.752,-73.968,2,2
1361,40.773,-73.968,3,3
1362,40.711444,-74.014847,67049,162246
1363,40.809,-73.95,1,0
1364,40.771771,-73.990625,11156,11308
1365,40.794,-73.965,1,1
1366,40.797,-73.947,3,3
1367,40.785,-73.983,2,2
1368,40.752,-73.983,1,1
1369,40.764,-73.986,2,2
1370,40.758,-73.959,1,1
1371,40.734,-74.004,2,2
1372,40.728,-73.98,2,2
1373,40.805631,-73.934077,983,2415
1374,40.802554,-73.933509,7311,17340
1375,40.81734,-73.922962,5238,11545
1376,40.805701,-73.925177,3079,6609
1377,40.728,-73.986,1,1
1378,40.813619,-73.939336,8005,16267
1379,40.743,-73.995,2,2
1380,40.806414,-73.936085,3045,7699
1381,40.812191,-73.937838,4689,12108
1382,40.808484,-73.928803,2032,4863
1383,40.810893,-73.927311,3492,10004
1384,40.812346,-73.946168,5516,16003
1385,40.810224,-73.937195,5945,13311
1386,40.814469,-73.924963,1866,4798
1387,40.816355,-73.954295,3136,6816
1388,40.816576,-73.927987,4182,5596
1389,40.81014,-73.93973,5653,14258
1390,40.808384,-73.923604,3391,9376
1391,40.81093,-73.921606,2729,6725
1392,40.81449,-73.936153,4868,12558
1393,40.818215,-73.950988,2350,6852
1394,40.819746,-73.951819,3879,8590
1395,40.80262,-73.9174,306,1121
1396,40.805089,-73.918889,1331,3585
1397,40.818477,-73.947568,8963,16754
1398,40.800425,-73.911034,807,1933
1399,40.800933,-73.913863,3881,6588
1400,40.803399,-73.919763,1234,3726
1401,40.813224,-73.930605,1029,3557
1402,40.809619,-73.917875,969,2888
1403,40.804168,-73.911545,837,2633
1404,40.820036,-73.921411,2851,4757
1405,40.812299,-73.92037,1217,4019
1406,40.808891,-73.91081,1743,4470
1407,40.811112,-73.914932,1371,3863
1408,40.801657,-73.909513,599,1814
1409,40.811675,-73.917037,1072,2719
1410,40.825125,-73.941616,8233,14904
1411,40.819783,-73.936521,5823,13086
1412,40.823168,-73.955857,8173,17438
1413,40.826969,-73.949738,6260,13438
1414,40.827305,-73.951989,8383,15221
1415,40.825244,-73.947257,4713,11359
1416,40.813135,-73.909235,2595,6300
1417,40.707,-73.929,1,0
1418,40.707,-73.935,1,1
1419,40.814046,-73.91186,1334,3410
1420,40.713,-73.965,1,1
1421,40.816827,-73.917338,3817,13524
1422,40.665,-73.989,1,1
1423,40.656,-74.01,1,1
1424,40.686,-73.953,1,1
1425,40.692,-73.977,1,1
1426,40.725,-73.983,1,1
1427,40.74,-73.98,1,1162
1428,40.752,-73.941,1,1
1429,40.820877,-73.939249,5012,10808
1430,40.819241,-73.941057,6159,15105
1431,40.816234,-73.948222,7816,19705
1432,40.815484,-73.935856,7289,16057
1433,40.812735,-73.923697,1351,4961
1434,40.820003,-73.959089,8019,14744
1435,40.812304,-73.929153,1041,4137
1436,40.805559,-73.914718,966,3571
1437,40.758,-73.944,1,1
1438,40.776,-73.929,1,1
1439,40.68,-73.956,1,1
1440,40.716,-73.947,2,2
1441,40.81296,-73.941878,5917,16782
1442,40.813539,-73.94521,6484,16891
1443,40.807258,-73.907999,68,69
1444,40.818,-73.917,1,1
1445,40.807408,-73.91924,2131,7394
1446,40.806,-73.908,1,1
1447,40.809,-73.923,1,1
1448,40.758,-73.923,1,1
1449,40.77,-73.935,1,1
1450,40.820681,-73.945144,9918,23678
1451,40.808633,-73.916124,1498,4326
1452,40.821294,-73.947868,1435,4722
1453,40.806896,-73.911837,844,2481
1454,40.814673,-73.91839,1544,4869
1455,40.683,-73.944,1,1
1456,40.719,-73.95,1,1
1457,40.686,-73.917,1,1
1458,40.686,-73.914,1,0
1459,40.704,-73.917,1,1
1460,40.704,-73.905,1,1
1461,40.698,-73.899,1,1
1462,40.71,-73.917,2,2
1463,40.707,-73.923,1,1
1464,40.713,-73.92,1,1
1465,40.71,-73.923,2,2
1466,40.7639089,-73.9477213,13730,32664
1467,40.757284,-73.9536,12831,33947
1468,40.746,-73.983,1,1
1469,40.776,-73.98,1,1
1470,40.782,-73.98,1,1
1471,40.791,-73.974,1,1
1472,40.737,-74.01,1,1
1473,40.75370225419114,-73.95865201950072,5701,12728
1474,40.764,-73.959,1,1
1475,40.797,-73.938,1,1
1476,40.8,-73.941,1,1
1477,40.791,-73.947,1,1
1478,40.809,-73.938,1,1
1479,40.822756,-73.951346,2462,7454
1480,40.827075,-73.945909,3871,9065
1481,40.812,-73.938,1,0
1482,40.823498,-73.94386,6756,16150
1483,40.812,-73.923,3,3
1484,40.814232,-73.903927,2198,4361
1485,40.811314,-73.907729,1023,2371
1486,40.816124,-73.908116,2068,6109
1487,40.812,-73.914,3,3
1488,40.815,-73.911,1,1
1489,40.779,-73.95,1,1
1490,40.782,-73.947,1,1
1491,40.776,-73.95,1,1
1492,40.82281,-73.937413,3615,9841
1493,40.817555,-73.957163,3262,10289
1494,40.815887,-73.911918,792,2871
1495,40.75461,-73.99177,37539,106289
1496,40.77237,-73.99005,25604,86811
1497,40.807347437082,-73.90809774398804,309,951
1498,40.81695971032464,-73.9422959089279,8515,24110
1499,40.8190344,-73.956156,3687,12779
1500,40.75863,-73.97513,11335,38366
1501,40.826406,-73.937948,2190,7068
1502,40.825289,-73.936232,1621,7155
1503,40.821111,-73.935971,1716,6110
1504,40.821728,-73.952761,2045,6314
1505,40.824013,-73.954743,1876,4408
1506,40.829114,-73.950426,4914,10529
1507,40.831327,-73.946665,2582,5855
1508,40.826881,-73.941427,1205,3152
1509,40.814383,-73.915368,1068,4316
1510,40.82057,-73.917579,653,2317
1511,40.819609,-73.916071,833,3182
1512,40.817166,-73.914737,735,3260
1513,40.827212,-73.942722,3154,9011
1514,40.816402,-73.919549,1516,5032
1515,40.817755,-73.92965,1107,3736
1516,40.807466,-73.927107,1481,5263
1517,40.829523,-73.944279,1867,5712
1518,40.819823,-73.912411,1572,5473
1519,40.82188,-73.907521,991,2550
1520,40.820713,-73.911759,1097,3415
1521,40.830476,-73.939929,1270,4140
1522,40.81899,-73.90202,1401,2788
1523,40.830702,-73.936371,1064,3910
1524,40.82831,-73.942924,957,3292
1525,40.75969995906254,-73.97808194160461,9251,23796
1526,40.832314,-73.94102,1615,3799
1527,40.75793646243674,-73.97960275411606,9229,30497
1528,40.82923,-73.936996,1799,6475
1529,40.839278,-73.945446,1321,3540
1530,40.834468,-73.939865,2036,5831
1531,40.83618,-73.939789,1940,4821
1532,40.817802,-73.905203,676,2616
1533,40.84004,-73.942939,3148,8124
1534,40.839137,-73.941409,2818,5757
1535,40.820302,-73.903944,573,1748
1536,40.84522,-73.940493,3077,7892
1537,40.782535857724106,-73.97908508777618,19680,26443
1538,40.842173,-73.935111,1420,4031
1539,40.81989,-73.908351,374,1728
1540,40.842941,-73.938631,1698,4966
1541,40.835775,-73.9434,4183,12132
1542,40.832081,-73.942386,1341,4205
1543,40.78476,-73.969862,22507,73517
1544,40.833303,-73.939326,491,1962
1545,40.838191,-73.936085,1039,3101
1546,40.839443,-73.937044,1582,4359
1547,40.835798,-73.937496,456,2190
1548,40.844044,-73.933651,982,3222
1549,40.848282,-73.941343,1829,4736
1550,40.846052,-73.937648,1386,5287
1551,40.848467,-73.936064,2555,8600
1552,40.847305,-73.933291,879,3705
1553,40.847396,-73.931205,954,2824
1554,40.742684734875695,-73.98671329021454,13286,49901
1555,40.830663,-73.941323,1918,4812
1556,40.818212,-73.955277,538,2335
1557,40.852252,-73.937854,5142,9879
1558,40.78866499127884,-73.96680057048798,15314,57329
1559,40.79249519495111,-73.96417066463071,20910,57696
1560,40.79603684159984,-73.96158903853575,10244,18982
1561,40.849972,-73.938423,3417,9765
1562,40.84925,-73.93022,1796,4475
1563,40.828847,-73.91769,1752,1770
1564,40.833909,-73.92112,721,2490
1565,40.832812,-73.929372,946,2468
1566,40.83173,-73.922394,714,2328
1567,40.820089,-73.928947,1861,4944
1568,40.830262,-73.923391,706,2141
1569,40.834263,-73.917641,1713,5898
1570,40.834457,-73.928381,1028,3744
1571,40.839312,-73.922423,809,3484
1572,40.72506551015475,-73.97515833377838,8333,31168
1573,40.834015,-73.908863,1548,4534
1574,40.835334,-73.9154,922,2000
1575,40.839549,-73.913004,1617,3945
1576,40.840536,-73.919228,616,1839
1577,40.84207,-73.926075,959,3693
1578,40.822215,-73.914688,668,3191
1579,40.843965,-73.920999,1342,2937
1580,40.823429,-73.924689,661,2075
1581,40.827883,-73.927111,3712,16019
1582,40.830179,-73.928747,600,2232
1583,40.74714,-73.97113,24701,87841
1584,40.826677,-73.929327,486,3134
1585,40.831584,-73.9149,1097,4322
1586,40.829608,-73.921461,1087,4788
1587,40.839142,-73.925961,432,1253
1588,40.837576,-73.910489,684,1654
1589,40.825716,-73.915585,1202,4398
1590,40.7494985460252,-73.97729203113158,20723,70985
1591,40.843264,-73.904867,804,2337
1592,40.83649,-73.918316,852,3668
1593,40.827115,-73.92272,1789,3542
1594,40.70858894240581,-74.00935482235809,3378,27005
1595,40.829797,-73.931015,137,2631
1596,40.812769,-73.901583,610,2893
1597,40.816343,-73.896447,822,3482
1598,40.815077,-73.899939,465,2716
1599,40.818185,-73.894143,478,1846
1600,40.819701,-73.901311,1074,3888
1601,40.822267,-73.916792,572,2523
1602,40.844075,-73.917256,1111,3499
1603,40.821075,-73.895069,407,1973
1604,40.82441,-73.92818,1755,6118
1605,40.823162,-73.923267,538,2526
1606,40.820578,-73.888271,371,985
1607,40.821967,-73.896752,644,2821
1608,40.84301,-73.91172,1681,4792
1609,40.83299,-73.94592,1691,8222
1610,40.824796,-73.90242,677,2677
1611,40.823872,-73.908699,678,4259
1612,40.827184,-73.893721,422,1229
1613,40.832678,-73.905158,617,3916
1614,40.834124,-73.88955,741,2005
1615,40.830529,-73.894717,544,1883
1616,40.85168,-73.94186,2686,11512
1617,40.832057,-73.927421,235,1403
1618,40.823732,-73.919379,736,3388
1619,40.83545,-73.90153,416,2205
1620,40.83406,-73.92243,668,3464
1621,40.82696,-73.907451,612,2887
1622,40.745686,-74.005141,14366,83485
1623,40.830471,-73.904556,455,1452
1624,40.834857,-73.903743,927,3511
1625,40.66407983678161,-73.96025128666679,5699,22577
1626,40.836103,-73.907199,383,384
1627,40.825737,-73.927311,971,4988
1628,40.83899,-73.9109,93,606
1629,40.83999,-73.90549,792,2822
1630,40.839586,-73.900277,590,2432
1631,40.84224,-73.8985,686,3953
1632,40.819999,-73.897263,190,1257
1633,40.822545,-73.901824,420,2391
1634,40.83094,-73.91125,678,3043
1635,40.82895,-73.90521,310,1459
1636,40.840484,-73.917946,766,6081
1637,40.827301,-73.896372,288,1435
1638,40.83130549267296,-73.91744792461395,477,2310
1639,40.840683,-73.915073,762,3291
1640,40.838379,-73.905838,433,2467
1641,40.78294,-73.93077,2697,17406
1642,40.79346,-73.92389,1433,8792
1643,40.79558,-73.91906,976,6956
1644,40.80046,-73.92404,763,4628
1645,40.831444,-73.926226,387,2128
1646,40.829896,-73.907618,629,2565
1647,40.828199,-73.903719,289,2446
1648,40.83196,-73.91956,536,3584
1649,40.818154,-73.925294,532,3986
1650,40.835302,-73.895133,201,1483
1651,40.831762,-73.896853,166,981
1652,40.82809,-73.91288,366,3146
1653,40.831998,-73.892686,287,1739
1654,40.830025,-73.886312,229,1308
1655,40.813991,-73.8855,176,2040
1656,40.824811,-73.916407,527,4149
1657,40.69623297129316,-73.99142056703568,3074,21467
1658,40.837213,-73.908345,246,1760
1659,40.828975,-73.911259,229,1266
1660,40.83263,-73.925101,200,2350
1661,40.838706,-73.927034,81,1370
1662,40.83171,-73.90208,320,2481
1663,40.811892,-73.904192,285,3371
1664,40.833246,-73.896599,261,1962
1665,40.83579,-73.913741,474,2126
1666,40.842675,-73.908544,213,1654
1667,40.822217,-73.928939,1427,10198
1668,40.816126,-73.891559,60,737
1669,40.824,-73.91089,506,4829
1670,40.830051,-73.892103,317,2420
1671,40.82394,-73.894025,138,1052
1672,40.826303,-73.898751,342,2665
1673,40.839194,-73.888587,216,1696
1674,40.837037,-73.890413,116,1329
1675,40.832649,-73.885272,314,2270
1676,40.843079,-73.900216,376,1662
1677,40.8358771,-73.8931428,40,658
1678,40.82995,-73.898802,125,1584
1679,40.823061,-73.941928,1305,10921
1680,40.839335,-73.886445,346,3478
1681,40.841092,-73.892317,359,3563
1682,40.816567,-73.888161,160,2142
1683,40.825322,-73.887729,207,744
1684,40.826706,-73.888719,207,1437
1685,40.836274,-73.884308,309,2787
1686,40.840494,-73.911479,112,1401
1687,40.818743,-73.890247,64,696
1688,40.832171,-73.889686,117,1361
1689,40.83617913677475,-73.90730146322765,678,3392
1690,40.832164,-73.949702,792,8317
1691,40.822351,-73.926907,225,2313
1692,40.821952,-73.888546,247,2998
1693,40.844811,-73.912042,349,2066
1694,40.839229,-73.899047,79,1426
1695,40.756951,-73.982631,5637,58436
1696,40.75414519263519,-73.9960889518261,1885,35600
1697,40.76473420006519,-73.99194359779358,762,31067
1698,40.768333,-73.992573,2322,48998
1699,40.762009,-73.996975,2043,52182
1700,40.824956,-73.891677,175,4062
1701,40.81872569990116,-73.88862490653992,37,833
1702,40.757334,-73.974235,884,12737
1703,40.70336686695866,-74.007867872715,690,21993
1704,40.74005708567285,-74.0052741765976,1515,45505
1705,40.72583996792375,-74.0076532959938,1127,38989
1706,40.76535380385866,-73.93986314535141,224,6019
1707,40.73342399437081,-74.00851495563984,1079,29322
1708,40.778557,-73.919046,208,3600
1709,40.772768286288304,-73.92743647098541,164,6734
1710,40.759604471387945,-73.92714411020279,220,6174
1711,40.7725996921817,-73.93266275525093,116,3186
1712,40.756265,-73.964179,1213,28952
1713,40.836733,-73.887931,60,3073
1714,40.77301508291382,-73.91119033098221,194,4780
1715,40.840124,-73.93949,151,850
1716,40.756351,-73.936515,75,4600
1717,40.827230499624726,-73.91765579597632,158,4479
1718,40.73191132323174,-74.008769094944,833,26438
1719,40.827629,-73.886659,31,2750
1720,40.75905795418586,-73.91897544264793,355,17625
1721,40.76547569244953,-73.91811579465866,411,11181
1722,40.752643,-73.974996,572,35719
1723,40.77977,-73.923162,81,6620
1724,40.752149,-73.989539,567,28812
1725,40.83670566862804,-73.92608866095543,11,1236
1726,40.838315,-73.912604,18,1614
1727,40.74275179648995,-73.9847157150507,439,30248
1728,40.754139,-73.919543,34,2066
1729,40.752372,-73.925384,32,2930
1730,40.763422,-73.914142,114,6921
1731,40.752443,-73.929737,64,4115
1732,40.753091,-73.920603,89,3101
1733,40.766824,-73.930486,9,2484
1734,40.754795,-73.917014,26,3488
1735,40.761294,-73.909562,43,3825
1736,40.76072,-73.910989,15,2453
1737,40.765753,-73.90676,28,2624
1738,40.750181,-73.919998,65,7528
1739,40.75388,-73.914952,49,4716
1740,40.758057,-73.909831,35,3245
1741,40.763328,-73.908782,22,2969
1742,40.755763,-73.912715,57,6506
1743,40.753441,-73.912402,59,3664
1744,40.757764,-73.907654,19,1453
1745,40.767666,-73.910963,42,5663
1746,40.760083,-73.907107,19,3611
1747,40.769673,-73.906018,13,1908
1748,40.754164,-73.908906,3,3869
1749,40.754176,-73.900318,39,7043
1750,40.757357,-73.904726,16,2597
1751,40.755389,-73.911517,17,1719
1752,40.644512,-74.021506,17,2815
1753,40.762507,-73.902534,5,1788
1754,40.772717,-73.906127,22,2915
1755,40.774306,-73.908335,17,5692
1756,40.776168,-73.910485,9,12510
1757,40.757525,-73.901614,5,1750
1758,40.769219,-73.901001,10,1622
1759,40.646377,-74.023087,7,2785
1760,40.77813,-73.90842,9,4730
1761,40.751555,-73.915026,18,7044
1762,40.771203,-73.903865,30,4753
1763,40.774798,-73.903787,11,3961
1764,40.783956,-73.916894,4,2790
1765,40.782465,-73.914527,3,4307
1766,40.780478,-73.912212,6,5899
